AppID,UPC,Title,Description,SMART SCALE Round,Area Type,Principal Improvement Type,FacilityType,Total Expenditures as of July 2025,Construction District,Construction Begin,Construction End,Jurisdiction,Road System,Project Category,Innovative Intersection/Interchange Configuration,No Data Flag Congestion,No Method Flag Congestion,Peak Period for Congestion and Reliability Analysis,Before Year for Congestion and Reliability Measures,After Year for Congestion and Reliability Measures,Average Delay % Change,Average Delay Before (hours per 1000 veh),Average Delay After (hours per 1000 veh),Average Delay Change (hours per 1000 veh),Average Speed % Change,Average Speed Before (mph),Average Speed After (mph),Average Speed Change (mph),PTI % Change,PTI Before,PTI After,PTI Change,BTI % Change,BTI Before,BTI After,BTI Change,TTI % Change,TTI Before,TTI After,TTI Change,LOTTR % Change,LOTTR Before,LOTTR After,LOTTR Change,Average VMT % Change,Average VMT Before,Average VMT After,Average VMT Change,Average VHT % Change,Average VHT Before,Average VHT After,Average VHT Change,AADT,PeakHourVolume,DirectionalVolume,DataQualityFlag,ConfounderFlag,Notes
518,101279,US 60 Bridge Replacement over Lake Maury (The Mariners' Lake),Replace the existing six-lane bridge on US 60 (Warwick Boulevard) over Lake Maury (The Mariners' Lake). Construct a southbound through lane on US 60 at the intersection with the Riverside Regional Medical Center. Construct a 10-foot sidewalk parallel to US 60 from J Clyde Morris Boulevard to the existing sidewalk west of Harpersville Road.,1,A,Highway,Arterial,"$5,050,388 ",Hampton Roads,2/14/2017,3/11/2020,Newport News,Urban,In kind replacement,,,,PM (4:00-7:00 PM),2016,2022,46%,1.000274856,1.456781076,0.456506219,0.008670969,37.31908028,37.64267288,0.323592597,-0.099686463,1.293073835,1.164171878,-0.128901957,-0.595687856,0.282254342,0.114118858,-0.168135484,0.038831714,1.004647083,1.043659252,0.039012169,-0.037241082,1.08586047,1.045421851,-0.040438619,0.10%,2203,2205.1,2.095883109,-0.007854322,59.20534177,58.74032393,-0.465017836,,,,,,
1503,111060,US 17/US 50 (Millwood Pike) and Route 655 (Sulphur Springs Road) Intersection Improvements,Reconstruct the westbound approach at US 17/US 50 (Millwood Pike) and Route 655 (Sulphur Springs Road) to provide a dedicated left-turn lane and right-turn lane.,2,C,Highway,Arterial,"$2,540,143 ",Staunton,11/6/2018,7/13/2020,Frederick County,Secondary,Intersection - New Turn Lane(s),,,,PM (4:00-7:00 PM),2017,2022,-19%,1.820879596,1.483167001,-0.337712595,0.109762091,42.20626977,46.8389182,4.632648422,-0.186971623,1.513874365,1.230822818,-0.283051547,-0.693113344,0.442129062,0.13568351,-0.306445553,0.03175024,1.049819157,1.083151167,0.03333201,-0.073261611,1.142054392,1.058385647,-0.083668745,-12.40%,1284.7,1125.9,-158.7895677,-0.19785998,30.26092945,24.27350255,-5.987426907,,,,,,
697,109481,US 17 (Carrollton Boulevard) at US 258 (Brewers Neck Boulevard) Intersection Capacity Improvements,"Construct a four-lane roadway with landscaped median on a new alignment to connect Spadea Way to the intersection of US 17 (Carrollton Boulevard) and US 258 (Brewers Neck Boulevard). Construct an eastbound through lane, a southbound left-turn lane, and a second northbound left-turn lane at US 17 and US 258.",1,A,Highway,Arterial,"$4,944,279 ",Hampton Roads,11/4/2020,9/26/2022,Isle of Wight County,Primary,Intersection - New Turn Lane(s),,,,PM (4:00-7:00 PM),2019,2023,-39%,2.435219733,1.487506227,-0.947713506,0.118741467,35.98502441,40.25793899,4.272914577,-0.172440537,1.543030121,1.276949178,-0.266080943,-0.492476265,0.349169376,0.177211746,-0.17195763,-0.023569414,1.108851277,1.082716302,-0.026134975,-0.033841453,1.112844006,1.075183748,-0.037660258,-3.80%,3469.7,3337.1,-132.6720111,-0.103367865,89.64215674,80.37603838,-9.266118362,,,,,,
668,108896,Colonial Avenue Improvements,"Construct bike lanes and landscaped medians on Colonial Avenue between Winding Way Road and Overland Road. Install roundabouts and crosswalks on Colonial Avenue at Winding Way Road, McNeil Drive, and Overland Road. Install sidewalks along Colonial Avenue between Winding Way Road and Clearfield Road.",1,B,Highway,Arterial,"$4,813,704 ",Salem,11/9/2017,4/22/2020,Roanoke,Urban,Intersection Reconfiguration,Roundabout,,,PM (4:00-7:00 PM),2016,2022,-46%,2.814699136,1.513212315,-1.30148682,0.004694105,24.81665472,24.9331467,0.116491979,-0.128081316,1.573861323,1.372279094,-0.201582229,-0.225492532,0.363647975,0.281648072,-0.081999903,-0.068912647,1.14751955,1.06844094,-0.07907861,-0.019311425,1.167854494,1.14530156,-0.022552934,-23.00%,246.6,189.9,-56.63464514,-0.291820811,10.37215933,7.345347382,-3.026811946,,,,,,
458,109379,South Main Street and Martin Luther King Jr. Way Improvements,Extend the existing median located on MLK Jr. Way to Mason Street and further east. Construct a right-turn lane on the northbound approach of South Main Street at MLK Jr. Way and left-turn lanes in each direction of the intersection along Mason Street at MLK Jr. Way. Update existing signals and construct a shared-use path.,1,C,Highway,Arterial,"$2,783,825 ",Staunton,11/15/2016,2/20/2018,Harrisonburg,Urban,Corridor Improvements,,,,PM (4:00-7:00 PM),2016,2022,-59%,3.756458417,1.548707657,-2.207750759,0.240572965,15.13106616,18.7711916,3.640125444,-0.33265959,2.304862329,1.538127773,-0.766734556,-0.555676073,0.788744298,0.350457964,-0.438286334,-0.115243917,1.288323427,1.13985199,-0.148471438,-0.021733642,1.190864886,1.164983055,-0.025881831,-35.40%,432.9,279.8,-153.1053953,-0.486299869,28.95307637,14.87319914,-14.07987724,,,,,,
604,108905,Route 115 and Lila Drive Intersection Safety Improvements,"Install a traffic signal at Route 115 (Plantation Road) and Lila Drive and relocate the Harris/Exelis driveway to Lila Drive to make a four-leg intersection. Construct sidewalks, crosswalks, and pedestrian-actuated signals.",1,B,Bike/Pedestrian,Arterial,"$1,320,272 ",Salem,4/14/2020,12/10/2020,Roanoke County,Primary,Intersection - New Signal,,,,PM (4:00-7:00 PM),2019,2022,-68%,4.879078051,1.549055775,-3.330022276,0.120806868,26.67051819,29.89249998,3.221981783,-0.236834031,1.641511137,1.252745437,-0.3887657,-0.513982115,0.405193836,0.196931451,-0.208262385,-0.103614674,1.167609379,1.046627914,-0.120981465,-0.063429729,1.168410731,1.094298755,-0.074111976,-31.60%,883.5,604.4,-279.1495994,-0.390943298,33.37583745,20.3277775,-13.04805995,,,,,,
733,18003,Route 277 (Fairfax Pike) Widening and Access Management,"Reconstruct Route 277 (Fairfax Pike) to provide a four-lane, divided roadway with access management improvements from the I-81 Exit 307 northbound ramps to Double Church Road, including the addition of turn lanes and relocation of Aylor Road to a new intersection with Stickley Drive. Construct a shared-use path along the south side of Route 277.",1,C,Highway,Arterial,"$46,333,145 ",Staunton,1/7/2020,11/30/2022,Frederick County,Primary,Widening with added capacity,,,,PM (4:00-7:00 PM),2018,2024,-53%,3.452036501,1.607350881,-1.84468562,0.043272132,23.97872901,25.01633973,1.037610725,-0.189417835,1.591040357,1.289668937,-0.30137142,-0.484741547,0.427226603,0.220132119,-0.207094484,-0.047955358,1.109521097,1.056313616,-0.053207482,-0.044082074,1.127446754,1.077746562,-0.049700192,-6.60%,595.2,556,-39.23855211,-0.112337565,22.98048629,20.39891441,-2.581571883,,,,,,
1633,110793,US 11 (W Main Street) and US 19 (Porterfield Highway SW) Intersection Improvements,Construct a southbound right-turn lane at US 11 (W Main Street) and US 19 (Porterfield Highway SW).,2,D,Highway,Arterial,"$923,386 ",Bristol,5/11/2021,1/21/2022,Abingdon,Primary,Intersection - New Turn Lane(s),,,,PM (4:00-7:00 PM),2019,2023,-55%,3.60895822,1.639261783,-1.969696436,0.014122965,24.58101582,24.92817266,0.347156836,-0.092000507,1.402419045,1.273395781,-0.129023264,-0.360167354,0.285821454,0.182877897,-0.102943557,-0.017467739,1.090658985,1.071607639,-0.019051346,0.004403949,1.080050421,1.084806908,0.004756487,23.80%,753.9,933.4,179.5329261,0.24222409,28.65557373,35.59664402,6.941070285,,,,,,
1644,110795,I-81 Exit 35 Interchange Modifications,Construct left-turn lanes on Route 107 (Whitetop Road) at the I-81 Exit 35 northbound and southbound on-ramps. Construct right-turn lanes on the I-81 Exit 35 northbound and southbound off-ramps.,2,D,Highway,Hybrid,"$1,586,601 ",Bristol,3/9/2021,8/9/2022,Smyth County,Primary,Interchange Improvement,,,,PM (4:00-7:00 PM),2019,2023,-64%,4.538181459,1.641051573,-2.897129886,0.253029473,19.5900938,24.5469649,4.956871101,-0.377309278,2.244117272,1.397391003,-0.846726269,-0.652874397,0.795523502,0.276146576,-0.519376926,-0.097261225,1.213131032,1.095140422,-0.11799061,-0.122568288,1.290749761,1.132544773,-0.158204988,-8.80%,340.3,310.2,-30.05682326,-0.271806935,18.28281371,13.31341816,-4.969395551,,,,,,
646,82849,US 460 (County Drive) and Route 630 (Bull Hill Road) Intersection Improvements,Construct dedicated northbound and southbound left-turn lanes and modify the traffic signal at US 460 (County Drive) and Route 630 (Bull Hill Road) to operate with eight phases. Construct an eastbound directional median opening at the Pilot Travel Center.,1,C,Highway,Arterial,"$2,561,446 ",Richmond,11/5/2019,9/28/2020,Prince George County,Secondary,Intersection - New Turn Lane(s),,,,PM (4:00-7:00 PM),2018,2022,-70%,5.54795944,1.684255551,-3.863703889,0.302628776,22.86376987,29.78300455,6.919234683,-0.469865801,2.604602971,1.380789109,-1.223813862,-0.777539559,0.888792761,0.197721229,-0.691071531,-0.165383208,1.379770417,1.151579559,-0.228190858,-0.186149227,1.326302158,1.079412036,-0.246890122,-16.80%,566.4,471.4,-95.06596194,-0.359627847,22.81967481,14.61308429,-8.206590523,,,,,,
3489,115726,Route 206 and Route 218/Route 632 Right-Turn Lane,Install a westbound right-turn lane at Route 206 (Dahlgren Road) and Route 218 (Caledon Road)/Route 632 (St Pauls Road). Modify the traffic signal to accommodate the new lane configuration.,3,D,Highway,Arterial,"$1,042,692 ",Fredericksburg,11/9/2022,8/8/2023,King George County,Primary,Intersection - New Turn Lane(s),,,,PM (4:00-7:00 PM),2019,2024,-10%,1.879018769,1.68736651,-0.191652259,0.123450588,39.39396985,44.2571786,4.863208754,-0.211983094,1.607895595,1.267048912,-0.340846683,-0.689322279,0.541484398,0.168227139,-0.373257259,0.047612881,1.035620423,1.084929295,0.049308872,-0.070788068,1.138116353,1.057551296,-0.080565057,291.00%,177.7,694.8,517.1140836,2.746812407,4.228093983,15.84187499,11.61378101,,,,,,
447,109321,Improve I-95 Interchange at Maury Street,Improve and shift southbound I-95 ramps at Maury Street interchange and construct a one-lane roundabout at convergence of the ramps at Maury Street (off-ramps) and E 4th Street (on-ramp) including sidewalks.,1,B,Highway,Hybrid,"$8,057,596 ",Richmond,8/11/2020,4/26/2022,Richmond,Interstate,Interchange Improvement,Roundabout,,,PM (4:00-7:00 PM),2019,2023,-69%,5.637272505,1.737202748,-3.900069757,0.394792984,10.09839828,14.08517508,3.986776792,-0.52133514,3.349307262,1.603195693,-1.746111569,-0.693943122,1.213452711,0.371385549,-0.842067163,-0.216927148,1.489096256,1.166070852,-0.323025404,-0.188567502,1.444466239,1.172086849,-0.272379391,3.00%,201.3,207.4,6.064135916,-0.362540633,20.7054478,13.19888165,-7.506566152,,,,,,
609,107044,I-64 at US 13 (Northampton Boulevard) Interchange Modification,Reconstruct the I-64 eastbound off-ramp terminus at US 13 (Northampton Boulevard) as a signalized intersection with left- and right-turn lanes. Reconstruct the I-64 westbound ramp terminus at US 13 to add new left- and right-turn lanes.,1,A,Highway,Hybrid,"$6,589,309 ",Hampton Roads,3/14/2017,4/17/2018,Norfolk,Interstate,Interchange Improvement,,,,PM (4:00-7:00 PM),2016,2022,-24%,2.280691267,1.741740218,-0.53895105,-0.056225602,25.81328258,24.36191523,-1.451367356,-0.264384037,2.171119288,1.597110005,-0.574009282,-0.599098814,0.712807767,0.285765479,-0.427042288,-0.014984139,1.261790452,1.242883608,-0.018906843,-0.138329839,1.286895512,1.108879463,-0.178016049,-21.70%,1180.7,924.5,-256.2335075,-0.167267491,45.09226209,37.54979254,-7.542469553,,,,,,
1090,"17630, 57048, 108041, 108042",I-264 Interchange Improvements: Westbound I-64 Ramp to Eastbound I-264,Construct a new collector-distributor road along eastbound I-264 with interchange ramp reconfigurations at Newtown Road and Witchduck Road. Construct a two-lane flyover ramp from westbound I-64 to eastbound I-264. Construct a four-lane flyover ramp with sidewalk and shared-use path to connect Greenwich Road and Cleveland Street. Install a sidewalk on Newtown Road and a shared-use path on Greenwich Road.,2,A,Highway,Freeway,"$370,798,812 ",Hampton Roads,4/26/2016,11/12/2022,Virginia Beach,Interstate,Freeway Acceleration/Deceleration/Auxiliary Lane Improvement,Roundabout,,,PM (4:00-7:00 PM),2016,2024,-72%,6.370795027,1.801452494,-4.569342533,0.305221474,29.1915879,38.1014874,8.909899497,-0.45662589,2.239264717,1.216758472,-1.022506245,-0.815685871,0.934612595,0.172262306,-0.762350288,-0.098629418,1.148165911,1.034922976,-0.113242935,-0.198208396,1.304596712,1.04601469,-0.258582022,6.50%,19647.2,20930.9,1283.645644,-0.211996708,515.1403719,405.9323088,-109.2080631,,,,,,
4175,115506,US 13 (Lankford Highway) Shoulder Widening,Widen the inside paved shoulder and add rumble strips along southbound US 13 (Lankford Highway) between Exmore and Nassawadox.,3,D,Highway,Freeway,"$2,028,451 ",Hampton Roads,1/11/2022,11/18/2022,Northampton County,Primary,Shoulder Improvements,,,,PM (4:00-7:00 PM),2019,2024,-34%,2.876911076,1.892088392,-0.984822684,0.004998526,53.67848641,53.94679974,0.268313325,-0.04363113,1.2142818,1.161301313,-0.052980487,-0.263045095,0.182887884,0.134780123,-0.048107761,0.002871577,1.01821103,1.021134902,0.002923872,-0.017606634,1.078754499,1.059761263,-0.018993235,8.70%,1498.6,1629.5,130.9493562,0.081272346,27.91532495,30.18406889,2.268743937,,,,,,
1581,92652,Route 155 (Courthouse Road) Shoulder Widening,Widen paved and gravel shoulders on five miles of Route 155 (Courthouse Road) in New Kent County to provide accommodations for bicyclists.,2,B,Bike/Pedestrian,Arterial,"$4,033,465 ",Richmond,6/8/2021,9/28/2022,New Kent County,Primary,Shoulder Improvements,,,,PM (4:00-7:00 PM),2019,2023,-18%,2.304699808,1.892493349,-0.41220646,-0.134129593,55.50760579,48.06239323,-7.445212562,-0.043098916,1.191763317,1.14039961,-0.051363707,-0.308516029,0.193275948,0.13364722,-0.059628728,0.008600954,0.997088234,1.005664144,0.00857591,-0.018971806,1.073806941,1.053434884,-0.020372057,28.70%,1385.4,1782.4,397.0400851,0.277140047,29.69303607,37.92216549,8.22912942,,,,,,
443,107795,I-95 – Improve Ramp Area at Franklin Street,Construct a new right-turn lane on the southbound I-95 Exit Ramp 74B at the intersection with E Franklin Street. Improve the signal at the ramp intersection to give priority to traffic on the southbound I-95 Exit Ramp approach.,1,B,Highway,Hybrid,"$2,813,523 ",Richmond,7/10/2018,10/25/2019,Richmond,Interstate,Interchange Improvement,,,,PM (4:00-7:00 PM),2017,2022,-62%,5.078205717,1.922747902,-3.155457815,0.23546394,9.6763052,11.95472615,2.278420948,-0.629834052,5.073374113,1.877990337,-3.195383776,-0.802384298,2.185702713,0.431929175,-1.753773538,-0.157077306,1.549523304,1.306128358,-0.243394946,-0.275162439,1.652202685,1.197578564,-0.454624121,-27.80%,449,324.3,-124.6610779,-0.50927679,47.24311042,23.1832908,-24.05981962,,,,,,
1400,111709,US 13 (Lankford Highway) and Route 175 (Chincoteague Road) Intersection Improvements,Install lighting and improved signage at the intersection of US 13 (Lankford Highway) and Route 175 (Chincoteague Road). Install curb to define driveways at the intersection.,2,D,Highway,Arterial,"$581,002 ",Hampton Roads,2/11/2020,7/1/2021,Accomack County,Primary,Intersection - Safety Improvements,,,,PM (4:00-7:00 PM),2018,2022,-52%,4.072307674,1.942534718,-2.129772957,0.111809281,38.90920229,43.25961223,4.350409934,-0.291249211,1.866272235,1.32272192,-0.543550315,-0.675943904,0.581135094,0.18832037,-0.392814725,-0.054077524,1.176153266,1.112549809,-0.063603456,-0.110574595,1.218624207,1.08387533,-0.134748878,-0.20%,905,903,-2.068484205,-0.102535399,23.15304947,20.7790423,-2.374007174,,,,,,
496,109576,US 17 (Tidewater Trail) Corridor Improvements,"Construct spot improvements along US 17 (Tidewater Trail) in the Town of Tappahannock, and construct an RCUT on US 17 and Winston Road.",1,D,Highway,Arterial,"$770,740 ",Fredericksburg,10/6/2020,6/16/2021,Essex County,Primary,Intersection - Safety Improvements,,,,PM (4:00-7:00 PM),2019,2022,-51%,4.011214963,1.952871289,-2.058343674,0.131297195,27.98657519,31.66113401,3.674558827,-0.233035988,1.611104741,1.235659355,-0.375445386,-0.624703489,0.354926996,0.133202863,-0.221724133,-0.048420468,1.138696712,1.083560484,-0.055136228,-0.076083025,1.149873768,1.062387893,-0.087485875,-11.70%,1295.7,1143.6,-152.0436915,-0.203113961,42.36706198,33.76172021,-8.605341771,,,,,,
1510,88300,Luray Intersection Improvements,Construct a roundabout at US 211 Business (West Main Street) and Northcott Drive. Construct a westbound left-turn lane at US 211 (Lee Highway) and Northcott Drive. Convert US 211 and US 211 Business to right-in/right-out and construct a concrete island.,2,D,Highway,Arterial,"$2,695,854 ",Staunton,11/9/2021,12/5/2022,Luray,Urban,Intersection Reconfiguration,Roundabout,,,PM (4:00-7:00 PM),2019,2024,-41%,3.427565484,2.022174187,-1.405391297,-0.00711802,33.14738165,32.91143792,-0.235943732,-0.162770443,1.571377146,1.315603391,-0.255773755,-0.451023404,0.363536853,0.199573224,-0.163963629,-0.041931444,1.143825194,1.095862952,-0.047962242,-0.066005799,1.151234725,1.075246557,-0.075988167,-25.90%,1245.8,922.7,-323.0952869,-0.312236758,36.9777279,25.43192201,-11.54580588,,,,,,
633,109309,University Drive Extension,Extend University Drive from US 29 (Fairfax Boulevard) to Eaton Place. Construct sidewalk and crosswalks along the roadway extension.,1,A,Highway,Arterial,"$9,366,967 ",Northern Virginia,6/15/2021,9/2/2022,Fairfax,Urban,New Alignment,,,,PM (4:00-7:00 PM),2019,2023,-70%,7.015229706,2.113603874,-4.901625832,0.424872259,15.13683906,21.56806207,6.431223007,-0.399692965,2.553395679,1.532821388,-1.020574291,-0.583277977,0.768919178,0.320425556,-0.448493622,-0.189466004,1.429707047,1.158826165,-0.270880881,-0.175634037,1.354126778,1.116296026,-0.237830752,-34.60%,1341.6,878,-463.623026,-0.540821063,81.28822412,37.32584038,-43.96238374,,,,,,
625,105753,US 11 (Lee Highway) Widening,Widen US 11 (Lee Highway) from two lanes to four lanes with a raised median and a shared-use path on the south side. Install new traffic signals at US 11 and Merchant Trace and US 11 and Cascade Drive. Construct left- and right-turn lanes at existing and proposed intersections within the project area. Construct a new park and ride lot.,1,D,Highway,Arterial,"$9,489,992 ",Bristol,8/29/2017,6/18/2020,Bristol,Urban,Widening with added capacity,,,,PM (4:00-7:00 PM),2016,2022,-44%,3.902154228,2.189873458,-1.712280769,0.111014378,26.69961892,29.6636605,2.964041574,-0.176204618,1.570569388,1.293827808,-0.276741579,-0.53644125,0.430670772,0.199641205,-0.231029567,-0.019606176,1.099299799,1.077746734,-0.021553066,-0.086123585,1.181404748,1.079657936,-0.101746813,11.40%,686.7,764.7,77.95555005,-0.003783081,25.8194523,25.72177523,-0.097677068,,,,,,
583,105099,Clifton Forge Business Park Access Road,Construct a new roadway connection from Hickory Avenue to US 60 Business (Main Street). Construct a westbound right-turn lane on US 60 Business at Hickory Avenue.,1,D,Highway,Arterial,"$1,928,688 ",Staunton,1/7/2017,12/31/2017,Clifton Forge,Urban,New Alignment,,,,PM (4:00-7:00 PM),2016,2019,-16%,2.632539147,2.204058312,-0.428480834,0.001342348,27.8255795,27.86293111,0.037351609,0.053998026,1.267615467,1.3360642,0.068448733,0.40400322,0.20788252,0.291867727,0.083985207,-0.014782361,1.049348034,1.033836193,-0.015511841,0.040621738,1.114718209,1.16,0.045281791,-3.90%,284.4,273.2,-11.16473097,-0.037051144,10.17651976,9.799468062,-0.3770517,,,,,,
438,108731,Coliseum Drive Extension – Segment A,Construct a new four-lane roadway extension on Coliseum Drive from Hampton Roads Center Parkway to Butler Farm Road. Construct a new 10-foot multi-use path on the west side of the roadway and a 5-foot sidewalk on the east side of the roadway.,1,A,Highway,Arterial,"$3,259,204 ",Hampton Roads,1/21/2020,1/27/2022,Hampton,Urban,New Alignment,,,,PM (4:00-7:00 PM),2018,2023,82%,1.396043721,2.546368615,1.150324894,-0.463691258,27.4724923,14.73373779,-12.73875451,-0.076646356,1.780490374,1.644022275,-0.136468099,-0.485274376,0.615205312,0.316661938,-0.298543374,0.137770284,1.095715665,1.246672724,0.150957059,-0.045863765,1.189288235,1.134742999,-0.054545236,15.50%,698.9,807.1,108.1874103,0.160420312,23.79669882,27.61417266,3.817473843,,,,,,
3821,115494,US 501 (N Main Street) and Route 360 (Mountain Road) Turning Radius Improvements,"Increase the southbound right-turn radius at the intersection of US 501 (N Main Street) and Route 360 (Mountain Road). Reconstruct the existing sidewalk on the west side of US 501, the north side of Route 360, and the east side of Maple Avenue.",3,D,Highway,Arterial,"$426,182 ",Lynchburg,3/10/2020,2/17/2021,Halifax,Primary,Intersection - Safety Improvements,,,,PM (4:00-7:00 PM),2018,2022,111%,1.217787905,2.56431714,1.346529234,-0.096500295,27.81414525,25.13007204,-2.684073209,-0.06115632,1.308571304,1.228543898,-0.080027405,-0.590857275,0.302837228,0.123903649,-0.178933579,0.088906202,1.003360587,1.092565566,0.089204979,-0.042976234,1.092757174,1.045794586,-0.046962588,-15.00%,503.8,428.3,-75.48049916,-0.047667939,18.08406483,17.22203473,-0.862030108,,,,,,
525,108906,I-81 Auxiliary Lanes from Exit 141 to Exit 143,Extend the auxiliary lane on northbound I-81 from the entrance ramp at Exit 141 to the exit ramp at Exit 143. Extend the auxiliary lane on southbound I-81 from the entrance ramp at Exit 143 to the exit ramp at Exit 141.,1,B,Highway,Freeway,"$22,127,075 ",Salem,9/24/2019,8/3/2022,Roanoke County,Interstate,Freeway Acceleration/Deceleration/Auxiliary Lane Improvement,,,,PM (4:00-7:00 PM),2018,2023,-9%,2.940486269,2.663957053,-0.276529216,0.020301321,56.88846633,58.04337734,1.154911014,-0.137627564,1.421020148,1.225448608,-0.195571541,-0.418512767,0.420488459,0.24450867,-0.175979788,-0.015696535,1.000387085,0.984684474,-0.015702611,-0.014464464,1.052593588,1.037368385,-0.015225202,11.10%,4050.4,4498.2,447.7218134,0.088416563,71.20993527,77.50607299,6.296137711,,,,,,
1417,88830,US 15 Business (S Main Street) and Milnwood Road Intersection Improvements,Construct northbound and southbound left-turn lanes and a southbound channelized right-turn lane at US 15 Business (S Main Street) and Milnwood Road. Reconstruct the signal and add signalized pedestrian crossings on the south and west legs.,2,D,Highway,Arterial,"$1,821,149 ",Lynchburg,4/26/2019,7/10/2020,Farmville,Urban,Intersection - New Turn Lane(s),,,,PM (4:00-7:00 PM),2018,2022,-35%,4.107749271,2.680126519,-1.427622752,0.205132795,20.5060803,24.71254987,4.206469568,-0.256408308,1.98139846,1.473351434,-0.508047026,-0.666787166,0.545264757,0.181689215,-0.363575542,-0.027285499,1.281800961,1.246826382,-0.034974579,-0.015396689,1.100322916,1.083381586,-0.016941329,3.00%,166.9,171.9,4.983835252,-0.133334431,7.636390015,6.6181963,-1.018193715,,,,,,
599,11908,10th Street Reconstruction,"Reconstruct 10th Street between US 11 (Williamson Road) and Andrews Road to provide bike lanes, curb and gutter, and sidewalk in both directions. Construct northbound and southbound left-turn lanes at 10th Street and Hunt Avenue. Install crosswalks and pedestrian signals at 10th Street and US 11 and at 10th Street and Hunt Avenue.",1,B,Highway,Arterial,"$17,175,948 ",Salem,12/13/2016,7/1/2020,Roanoke,Urban,Corridor Improvements,,,,PM (4:00-7:00 PM),2016,2022,231%,0.859376271,2.843674225,1.984297954,0.064007601,22.8535438,24.3163443,1.462800509,0.098033184,1.177125021,1.292522334,0.115397314,0.114887814,0.173303848,0.193214348,0.0199105,0.078968226,1.003560832,1.08281025,0.079249418,-0.005300802,1.093831202,1.088033019,-0.005798183,81.90%,200,363.7,163.7341974,0.711815174,8.778645115,15.02741791,6.248772797,,,,,,
635,109471,US 17 Business (Main Street) and Route 3 Intersection Improvements,Construct an additional northbound right-turn lane on US 17 Business. Convert an existing southbound through lane on US 17 Business to a second left-turn lane and the existing westbound right-turn lane on Route 3 to a left-through-right lane. Add crosswalks and pedestrian signals across the north and east intersection legs.,1,D,Highway,Arterial,"$1,219,355 ",Fredericksburg,3/24/2020,3/31/2021,Gloucester County,Primary,Intersection - New Turn Lane(s),,,,PM (4:00-7:00 PM),2018,2022,-57%,6.625379105,2.872193782,-3.753185323,0.085292015,22.87007244,24.82070699,1.950634551,-0.453654128,2.269258159,1.239799829,-1.029458331,-0.815437562,0.725400336,0.133881655,-0.591518682,-0.133933212,1.262301927,1.093237776,-0.169064152,-0.174179879,1.286865008,1.062719016,-0.224145992,-78.60%,994.8,213.2,-781.6042753,-0.682068306,39.29782409,12.49402379,-26.8038003,,,,,,
1647,110796,US 11 (Lee Highway) and Route 107 (Whitetop Road) Intersection Improvements,Provide back-to-back left-turn lanes on the southbound approach at US 11 (Lee Highway) and Route 107 (Whitetop Road).,2,D,Highway,Arterial,"$2,461,786 ",Bristol,6/8/2021,7/22/2022,Smyth County,Primary,Intersection - New Turn Lane(s),,,,PM (4:00-7:00 PM),2019,2023,-67%,9.45411959,3.075830537,-6.378289053,0.234082921,20.12224074,24.83251364,4.710272896,-0.453761723,2.629435171,1.436298136,-1.193137035,-0.700221108,0.797183345,0.23897874,-0.558204605,-0.194271904,1.419420495,1.143666972,-0.275753522,-0.141670882,1.280755694,1.099309905,-0.181445789,-8.20%,513.2,471.3,-41.94930082,-0.276141474,27.31077977,19.76914079,-7.541638984,,,,,,
736,109325,US 11 (Valley Pike) and Apple Valley Road Turn Lane Improvements,Extend the southbound right-turn lane at US 11 (Valley Pike) and Apple Valley Road. Close one commercial entrance.,1,C,Highway,Arterial,"$549,379 ",Staunton,3/13/2018,12/28/2018,Frederick County,Primary,Intersection - Turn Lane Extension,,,,PM (4:00-7:00 PM),2016,2022,15%,2.715253743,3.120625187,0.405371445,0.012486439,24.55326203,24.85984483,0.3065828,-0.119489516,1.830016971,1.611349129,-0.218667842,-0.498027682,0.717474894,0.360152536,-0.357322358,0.111041193,1.067534488,1.186074791,0.118540303,-0.041840817,1.179798516,1.130434783,-0.049363733,-10.20%,482.3,433.3,-48.96352356,-0.112605741,19.66300165,17.44883478,-2.21416687,,,,,,
745,109305,W Broadway Avenue and N 21st Avenue Intersection Improvements,Upgrade signal equipment and install pedestrian signals at W Broadway Avenue and N 21st Avenue. Provide marked crosswalks and directional curb ramps across all legs.,1,C,Bike/Pedestrian,Arterial,"$499,715 ",Richmond,6/21/2018,9/26/2019,Hopewell,Urban,Bike/Ped Facilities,,,,PM (4:00-7:00 PM),2017,2022,385%,0.654697462,3.172095456,2.517397994,-0.293616536,25.87538145,18.27794159,-7.59743986,0.438484682,1.311433705,1.886477296,0.575043591,1.754986511,0.260588415,0.717917569,0.457329154,0.06059505,1.041413879,1.104518405,0.063104526,0.229068065,1.048040114,1.288112635,0.240072521,-7.20%,173.9,161.5,-12.45756329,0.310553329,6.724943269,8.813396787,2.088453519,,,,,,
